time,base_mean_relative_l2,base_q10,base_q90,lora_mean_relative_l2,lora_q10,lora_q90
3.913894324853228568e+01,8.516525420483146425e-01,6.021558460192563134e-01,1.027404861396657543e+00,4.417965409142591282e-01,2.379865151552131852e-01,7.365973519533322023e-01
3.923679060665361362e+01,8.525058250518491310e-01,6.076039859835163925e-01,1.029704261751160921e+00,4.434870937582675587e-01,2.390136280681874614e-01,7.403496270857308215e-01
3.933463796477494867e+01,8.533580302952019636e-01,6.133414770818891304e-01,1.032097929690615201e+00,4.452325878925417757e-01,2.399638318999273989e-01,7.442115130761526309e-01
3.943248532289628372e+01,8.542286208463722996e-01,6.193431444837388389e-01,1.034592795119618769e+00,4.470233222945865781e-01,2.408397124642804310e-01,7.481802608097841700e-01
3.953033268101761166e+01,8.551359179430461088e-01,6.255772808041918376e-01,1.037200633253988924e+00,4.488514216844564642e-01,2.416465329044525379e-01,7.522537244313657334e-01
3.962818003913893961e+01,8.560964908997494849e-01,6.320058427076126195e-01,1.039937681971026651e+00,4.507113502609005340e-01,2.423924393177300241e-01,7.564300822441434313e-01
3.972602739726027465e+01,8.571247955687717468e-01,6.385851442212761020e-01,1.042823731370213780e+00,4.526002717721891999e-01,2.430885666007038259e-01,7.607076071735082712e-01
3.982387475538160260e+01,8.582330568998635112e-01,6.368313610096695276e-01,1.045880772724761654e+00,4.545183011693487707e-01,2.437490107166185582e-01,7.650844824759143181e-01
3.992172211350293054e+01,8.594313477649825339e-01,6.335085996301824673e-01,1.049131346187609948e+00,4.564686837957498966e-01,2.443906461115582796e-01,7.695586531628429983e-01
4.001956947162425848e+01,8.607277831450756977e-01,6.301316198519971712e-01,1.052596751997483926e+00,4.584579116720456926e-01,2.450327770815958206e-01,7.741277014278145074e-01
4.011741682974559353e+01,8.621287353774013118e-01,6.267861436235453443e-01,1.056295287931923399e+00,4.604957515894890219e-01,2.456966171473196903e-01,7.787887343493964387e-01
4.021526418786692858e+01,8.636389864579859799e-01,6.235464772959584678e-01,1.060240652708319464e+00,4.625951272536085734e-01,2.464045909639534515e-01,7.835382736444338470e-01
4.031311154598825652e+01,8.652617645779633326e-01,6.204735507005250117e-01,1.064440621332749082e+00,4.647717783915039647e-01,2.471794522232064473e-01,7.883721398066565467e-01
4.041095890410958447e+01,8.669986556003479450e-01,6.176137443059308563e-01,1.068896064658242384e+00,4.670436225519641882e-01,2.480432147663407527e-01,7.932853262572635566e-01
4.050880626223091951e+01,8.688494246330835669e-01,6.149987363056200751e-01,1.073600359033395124e+00,4.694297761581502360e-01,2.490159107998892729e-01,7.982718628787303095e-01
4.060665362035224746e+01,8.708118171642940109e-01,6.219234422174445553e-01,1.078539215094101333e+00,4.719492510732029578e-01,2.501142260440891163e-01,8.033246722165713338e-01
4.070450097847357540e+01,8.728814252523482420e-01,6.309879444492485501e-01,1.083690944502330389e+00,4.746194242425688659e-01,2.513501161720916310e-01,8.084354253989068928e-01
4.080234833659490334e+01,8.750516983211514832e-01,6.403161286912320005e-01,1.089027173528665848e+00,4.774544622304078834e-01,2.527295690256868843e-01,8.135944081016176499e-01
4.090019569471623839e+01,8.773141516440455812e-01,6.498810973057083107e-01,1.094513996359991026e+00,4.804639401713572400e-01,2.542517168648978920e-01,8.187904093570875785e-01
4.099804305283757344e+01,8.796587850327213243e-01,6.596555039211707827e-01,1.100113535316211255e+00,4.836518946159769072e-01,2.559084923558422875e-01,8.240106474135799886e-01
4.109589041095890138e+01,8.820746797490878199e-01,6.696111625603866635e-01,1.105785841020877180e+00,4.870164764856655393e-01,2.576849451277751779e-01,8.292407470498964761e-01
4.119373776908022933e+01,8.845507045864120510e-01,6.797189153285617680e-01,1.111491028984406437e+00,4.905502395501742940e-01,2.595602068219150516e-01,8.344647816951450414e-01
4.129158512720156438e+01,8.870762415395171407e-01,6.899488099117753181e-01,1.117191518602011824e+00,4.942409569519167212e-01,2.615089555731395787e-01,8.396653914398412022e-01
4.138943248532289942e+01,8.896418413588655927e-01,7.002705809009815985e-01,1.122854223956552433e+00,4.980727561383968549e-01,2.635031374360273237e-01,8.448239846387316510e-01
4.148727984344422737e+01,8.922397370435571906e-01,7.106543777692029273e-01,1.128452546749447949e+00,5.020273325237942785e-01,2.655136828952398553e-01,8.499210263925083275e-01
4.158512720156555531e+01,8.948641715600826885e-01,7.210716413808968550e-01,1.133968038565214886e+00,5.060850406242495270e-01,2.694145577281871207e-01,8.549364118522940759e-01
4.168297455968688325e+01,8.975115258067898338e-01,7.314960041853120210e-01,1.139391626909453503e+00,5.102257388036839370e-01,2.756362618712563384e-01,8.598499161483347253e-01
4.178082191780821830e+01,9.001802570439487727e-01,7.405377234062050507e-01,1.144724330600224382e+00,5.144293457535844549e-01,2.820532478446232671e-01,8.646417060255795484e-01
4.187866927592954625e+01,9.028706735971926411e-01,7.440612187286776980e-01,1.149977421032772229e+00,5.186761305472434858e-01,2.829122214902866084e-01,8.692928913488778830e-01
4.197651663405087419e+01,9.055845794097348023e-01,7.475972747713252042e-01,1.155172016160493254e+00,5.229467965525371742e-01,2.824057871155457033e-01,8.737860880789669604e-01
4.207436399217220924e+01,9.083248249520149420e-01,7.511383636632793515e-01,1.160338125785457253e+00,5.272224367071457474e-01,2.818631535406058153e-01,8.781059588424405815e-01
4.217221135029354429e+01,9.110948021451850121e-01,7.546721777497640282e-01,1.165513201517925035e+00,5.314844413530194212e-01,2.813117658187749837e-01,8.822396936386930344e-01
4.227005870841487223e+01,9.138979218949652150e-01,7.581821053983235359e-01,1.170740281004454708e+00,5.357144359445146220e-01,2.807722614047151177e-01,8.861773923290249266e-01
4.236790606653620017e+01,9.167371132523008948e-01,7.616478858839405008e-01,1.176065848371463884e+00,5.398943167270751076e-01,2.802559560926527471e-01,8.899123129638064622e-01
4.246575342465753522e+01,9.196143815247485032e-01,7.650464346573335739e-01,1.181537553847021638e+00,5.440064373012274412e-01,2.797633710923982941e-01,8.934409560894781555e-01
4.256360078277886316e+01,9.225304571436122592e-01,7.683528164069878263e-01,1.187201938909369980e+00,5.480339766295305726e-01,2.792841330743484063e-01,8.967629649996621266e-01
4.266144814090019111e+01,9.254845570204215388e-01,7.715413254166415546e-01,1.193102296834026133e+00,5.519614900290236159e-01,2.787983929364185043e-01,8.998808352230001084e-01
4.275929549902151905e+01,9.284742663608950286e-01,7.745866141562474105e-01,1.199276765220107954e+00,5.557756124464174885e-01,2.782796761853443268e-01,9.027994428960095519e-01
4.285714285714285410e+01,9.314955337774721844e-01,7.774647959367911865e-01,1.205756704398593504e+00,5.594658536782013414e-01,2.776988447625287071e-01,9.055254203529546908e-01
4.295499021526418915e+01,9.345427591421472391e-01,7.720434371007177665e-01,1.212565373000863644e+00,5.630254044948779235e-01,2.775863786569983671e-01,9.080664273139459342e-01
4.305283757338551709e+01,9.376089447961847290e-01,7.655197109792170052e-01,1.219716878164592400e+00,5.664518652408324639e-01,2.776960844573741483e-01,9.104303861047193802e-01
4.315068493150684503e+01,9.406858782040655731e-01,7.591122441609567950e-01,1.223173668545648463e+00,5.697478151013664061e-01,2.778110356048020813e-01,9.126247674295351331e-01
4.324853228962818008e+01,9.437643180520295383e-01,7.528638881908392699e-01,1.224993947393081317e+00,5.729211575465553707e-01,2.779515765150750162e-01,9.146560265885775864e-01
4.334637964774950802e+01,9.468341648080154105e-01,7.468157427274362270e-01,1.226919619144755558e+00,5.759851993504769840e-01,2.781391432177978129e-01,9.165292951299194302e-01
4.344422700587083597e+01,9.498846085720208388e-01,7.410066814440857685e-01,1.228955208650601039e+00,5.789584402259732032e-01,2.783955885343623038e-01,9.182484257177188081e-01
4.354207436399216391e+01,9.529042590625842468e-01,7.354728577070928086e-01,1.231104041739683463e+00,5.818640623230771913e-01,2.787422947254795114e-01,9.198164647215961720e-01
4.363992172211349896e+01,9.558812725195903193e-01,7.302472177826354605e-01,1.233368166290049528e+00,5.847291120239969109e-01,2.791991200071457513e-01,9.212365853788058168e-01
4.373776908023483401e+01,9.588034965068216176e-01,7.253590562311830192e-01,1.235748285099499855e+00,5.875833639749256099e-01,2.797832492239009650e-01,9.225134548859442729e-01
4.383561643835616195e+01,9.616586551301560259e-01,7.208336503216925539e-01,1.238243704138045631e+00,5.904578578330983429e-01,2.805080363355856865e-01,9.236549360190139391e-01
4.393346379647748989e+01,9.644345937450632400e-01,7.166920074164314647e-01,1.240852297360033774e+00,5.933831145800694262e-01,2.813819348871405834e-01,9.246739469854244886e-01
4.403131115459882494e+01,9.671195940734300667e-01,7.129507515148679753e-01,1.243570484609969995e+00,5.963870840137223128e-01,2.824076107884163633e-01,9.255902352234802732e-01
4.412915851272015999e+01,9.697027586504519681e-01,7.096221632037271743e-01,1.246393212901315106e+00,5.994929521912922832e-01,2.835813195274368703e-01,9.264317768223203631e-01
4.422700587084148793e+01,9.721744492624905254e-01,7.067143724141097261e-01,1.249313925005214099e+00,6.027170326380486554e-01,2.848926093065956566e-01,9.272355071846605234e-01
4.432485322896281588e+01,9.745267498763510172e-01,7.042316874750146338e-01,1.252324495245806135e+00,6.060670409375589207e-01,2.863243861836065052e-01,9.280471301168875531e-01
4.442270058708414382e+01,9.767539134310438964e-01,7.021750292562289886e-01,1.255415113492585943e+00,6.095410607500135747e-01,2.878533515156991296e-01,9.289198438298018612e-01
4.452054794520547887e+01,9.788527466866456805e-01,7.005424281500353123e-01,1.258574106970383077e+00,6.131274196740121862e-01,2.894507995603793349e-01,9.299119560543012142e-01
4.461839530332680681e+01,9.808228901340481087e-01,6.993295364106885126e-01,1.261787706500595352e+00,6.168055206522459200e-01,2.910837458003731615e-01,9.310835196160074378e-01
4.471624266144813475e+01,9.826669610402729571e-01,6.985301103181226212e-01,1.265039787389248271e+00,6.205474810448572409e-01,2.927163439623301500e-01,9.324922794198031717e-01
4.481409001956946980e+01,9.843905451193094569e-01,6.981364258517176458e-01,1.268311640700717557e+00,6.243202928437290300e-01,2.943115395927780598e-01,9.341893527586310197e-01
4.491193737769080485e+01,9.860020422613169355e-01,6.981396066047271809e-01,1.271581851144895081e+00,6.280881783583474043e-01,2.958328977298826934e-01,9.362151394684302685e-01
4.500978473581213279e+01,9.875123895270222496e-01,6.985298606525877085e-01,1.274826365724990307e+00,6.318148687933453633e-01,2.972465297107036442e-01,9.385959568976391942e-01
4.510763209393346074e+01,9.889346960528030417e-01,6.992966402358424816e-01,1.278018826831398114e+00,6.354656341611060189e-01,2.985230291271865899e-01,9.413418109909155174e-01
4.520547945205478868e+01,9.902838272703113898e-01,7.004287507161836013e-01,1.281131212758452209e+00,6.390089922295378866e-01,2.996393108612374068e-01,9.444455602759956880e-01
4.530332681017612373e+01,9.915759701143288529e-01,7.019144407255506479e-01,1.284134781124934177e+00,6.424180902026964679e-01,3.005802329701857678e-01,9.478835317426459461e-01
4.540117416829745167e+01,9.928281993058311050e-01,7.037415030962497209e-01,1.287001255115562959e+00,6.456717780888923119e-01,3.013398728215711531e-01,9.516174445423176698e-01
4.549902152641877962e+01,9.940580515584886978e-01,7.058974074840613788e-01,1.289704141058965359e+00,6.487553869484367075e-01,3.019223303236056033e-01,9.555973282891276899e-01
4.559686888454011466e+01,9.952831040917086147e-01,7.083694735689555211e-01,1.292220031209852182e+00,6.516612051464025779e-01,3.023419459024656586e-01,9.597650178703633905e-01
4.569471624266144971e+01,9.965205493947462134e-01,7.111450817946198821e-01,1.294529736982537260e+00,6.543886272147731997e-01,3.028041256191468245e-01,9.640577803784063926e-01
4.579256360078277766e+01,9.977867608781145758e-01,7.142119095731680467e-01,1.296619118278161897e+00,6.569439438845415813e-01,3.068206346182725253e-01,9.684116780287599369e-01
4.589041095890410560e+01,9.990968525812059520e-01,7.175581761241750511e-01,1.298479519574507801e+00,6.593397532351369383e-01,3.088065234752170318e-01,9.727643744280299876e-01
4.598825831702544065e+01,1.000464247337515378e+00,7.211728785331440461e-01,1.300107782649269295e+00,6.615940012935945802e-01,3.057844567290741167e-01,9.770572225094085184e-01
4.608610567514676859e+01,1.001900277837195263e+00,7.250460040363606584e-01,1.301505865894774461e+00,6.637287011323363961e-01,3.028423408203116951e-01,9.812366024773375717e-01
4.618395303326809653e+01,1.003413850484070613e+00,7.291687073951335085e-01,1.302680148950177585e+00,6.657684247773943964e-01,3.006376037131311407e-01,9.852545847177384131e-01
4.628180039138942448e+01,1.005011200952605765e+00,7.335334461119198401e-01,1.303640530858697355e+00,6.677387021971996628e-01,3.001655535061803493e-01,9.890690628347372781e-01
4.637964774951075952e+01,1.006695763038908620e+00,7.381340692540463433e-01,1.304399437820970231e+00,6.696644858013280910e-01,2.998816944851858124e-01,9.926435326631498635e-01
4.647749510763209457e+01,1.008468160744411479e+00,7.429658574226257750e-01,1.304970845658845136e+00,6.715688384018361212e-01,2.998215850231257806e-01,9.959466891072455974e-01
4.657534246575342252e+01,1.010326320661479871e+00,7.480255119959132726e-01,1.305369398423839700e+00,6.734719733922303053e-01,3.000078568703978266e-01,9.989519836340418069e-01
4.667318982387475046e+01,1.012265690928338069e+00,7.533110914986924644e-01,1.305609675326306229e+00,6.753907213748993055e-01,3.004500869729449519e-01,1.001637242584170195e+00
4.677103718199608551e+01,1.014279546705963986e+00,7.588218922106813036e-01,1.305705629632264886e+00,6.773384289616877219e-01,3.011457698756087598e-01,1.003984400803913157e+00
4.686888454011742056e+01,1.016359361132994188e+00,7.645582693388505158e-01,1.305670199736953974e+00,6.793252292554029514e-01,3.020821773219066753e-01,1.005979364796932840e+00
4.696673189823874850e+01,1.018495224052155645e+00,7.675434112153275423e-01,1.305515076398307661e+00,6.813585750923075723e-01,3.032387965035719390e-01,1.007611989913695050e+00
4.706457925636007644e+01,1.020676296032167363e+00,7.692630626165523067e-01,1.305250601279062117e+00,6.834439046690160557e-01,3.045900062148403364e-01,1.008876139068267452e+00
4.716242661448140439e+01,1.022891289293408779e+00,7.711477278132244928e-01,1.304885769344589663e+00,6.855853151057819117e-01,3.061076794830922543e-01,1.009769785206545256e+00
4.726027397260273943e+01,1.025128967554694182e+00,7.731648564265527490e-01,1.304428309458244062e+00,6.877861460328688059e-01,3.077634755322727900e-01,1.010295123181074395e+00
4.735812133072406738e+01,1.027378652512817014e+00,7.752844369175817540e-01,1.303884821749526690e+00,6.900494125058782569e-01,3.095306793670569157e-01,1.010458664626353364e+00
4.745596868884539532e+01,1.029630716568104898e+00,7.774795589010864427e-01,1.303260955310710179e+00,6.923780653351746528e-01,3.115454234435836023e-01,1.010271297722201700e+00
4.755381604696673037e+01,1.031877032154153495e+00,7.797265310689650564e-01,1.302561614285634883e+00,6.947750909722120172e-01,3.151711496144611324e-01,1.009748299249929149e+00
4.765166340508806542e+01,1.034111341088054470e+00,7.820046654835457467e-01,1.301791183760572457e+00,6.972434889511243128e-01,3.189404936838564075e-01,1.008909287536881028e+00
4.774951076320939336e+01,1.036329505880504653e+00,7.842958588444476353e-01,1.300953768837685542e+00,6.997861807107578214e-01,3.228232192903760511e-01,1.007778101830949957e+00
4.784735812133072130e+01,1.038529610794734381e+00,7.865840937119957799e-01,1.300053441010294408e+00,7.024059082306416402e-01,3.267976029882171951e-01,1.006382587713958277e+00
4.794520547945204925e+01,1.040711893699393320e+00,7.888549568552488678e-01,1.299094485821947087e+00,7.051051736330586905e-01,3.308499184943139437e-01,1.004754261499093859e+00
4.804305283757338429e+01,1.042878508747457023e+00,7.910952383266415255e-01,1.298081645207977530e+00,7.078862523613884683e-01,3.349737836320457740e-01,1.002927821655873464e+00
4.814090019569471224e+01,1.045033141584565950e+00,7.932926422558058688e-01,1.297020347281637287e+00,7.107512856963024150e-01,3.391694064379292550e-01,1.000940474719715922e+00
4.823874755381604018e+01,1.047180519309840463e+00,7.954356142410125008e-01,1.295916915921413004e+00,7.137024288545873452e-01,3.434427273751768928e-01,9.988310492748371239e-01
4.833659491193737523e+01,1.049325872858047237e+00,7.975132728555831552e-01,1.294778752488681572e+00,7.167420061312042012e-01,3.478044369901636679e-01,9.966388863951384236e-01
4.843444227005871028e+01,1.051474416635296283e+00,7.995154238781907452e-01,1.293614482371370888e+00,7.198726115500573286e-01,3.522688527656954172e-01,9.944025193380402472e-01
4.853228962818003822e+01,1.053630907407828277e+00,8.014326335833696913e-01,1.292434059728347462e+00,7.230970965354435176e-01,3.568526613337660858e-01,9.921581884956355291e-01
4.863013698630136616e+01,1.055799331923010564e+00,8.032563394383971378e-01,1.291248824668636441e+00,7.264184049784653263e-01,3.615735650614152474e-01,9.899382762517390244e-01
4.872798434442270121e+01,1.057982752882764332e+00,8.049789806694106487e-01,1.290071508006259249e+00,7.298392459617117911e-01,3.664489055523904026e-01,9.877697841682959723e-01
4.882583170254402916e+01,1.060183319510460631e+00,8.065941357761746699e-01,1.288916179595325451e+00,7.333616275210759206e-01,3.714943608872771086e-01,9.856730030725185943e-01
4.892367906066535710e+01,1.062402426347845097e+00,8.080966582553235078e-01,1.287798137057902137e+00,7.369863028720243792e-01,3.767228208128343137e-01,9.836605356182346327e-01
4.902152641878668504e+01,1.064640985802113082e+00,8.094828051691175252e-01,1.286733732555702669e+00,7.407121972254511189e-01,3.821435313414679458e-01,9.817368132616376419e-01
4.911937377690802009e+01,1.066899768693405637e+00,8.107503557656940973e-01,1.285740136323459737e+00,7.445358860531690048e-01,3.877615694585097583e-01,9.798982030150804601e-01
4.921722113502935514e+01,1.069179763333113486e+00,8.118987192536333275e-01,1.284835037284739467e+00,7.484511858831950359e-01,3.935776667202862122e-01,9.781337289445365402e-01
4.931506849315068308e+01,1.071482506694438674e+00,8.129290321686974963e-01,1.284036283608558149e+00,7.524489010204593598e-01,3.995883569646323519e-01,9.764263517444606855e-01
4.941291585127201103e+01,1.073810349169496359e+00,8.138442465488072708e-01,1.283361469979882985e+00,7.565167499172161802e-01,4.057863874698570683e-01,9.747546741189222486e-01
4.951076320939334607e+01,1.076166624921083059e+00,8.205676017052260240e-01,1.282827484044161581e+00,7.606394782909123853e-01,4.121613112717068539e-01,9.730948870678491902e-01
4.960861056751467402e+01,1.078555710715482174e+00,8.277107374517719274e-01,1.282450032143858110e+00,7.647991549160869651e-01,4.187001733677113147e-01,9.738200821000720930e-01
4.970645792563600196e+01,1.080982965741986268e+00,8.347556476660951130e-01,1.282243173877568143e+00,7.689756395358011698e-01,4.253882133769835705e-01,9.816384162949248759e-01
4.980430528375732990e+01,1.083454552580827901e+00,8.416739337415503064e-01,1.282218905279852050e+00,7.731472075104212083e-01,4.322095270422081081e-01,9.890872961951194808e-01
4.990215264187866495e+01,1.085977145472058814e+00,8.484401525432221369e-01,1.287106439716577233e+00,7.772913092889700559e-01,4.391476527281316655e-01,9.960829763793703773e-01
5.000000000000000000e+01,1.088557537452924162e+00,8.550319411828547489e-01,1.294380357328937636e+00,7.813854328808964578e-01,4.461860713075743723e-01,1.002549751638375675e+00
