time,base_mean_relative_l2,base_q10,base_q90,lora_mean_relative_l2,lora_q10,lora_q90
3.845401174168296876e+01,9.741674137019611379e-01,7.942745195467015851e-01,1.118111684960962249e+00,4.046662554839526860e-01,1.226081606255749329e-01,7.013089574437297857e-01
3.855185909980430381e+01,9.774628174026780414e-01,7.949469984533866773e-01,1.123294791034961770e+00,4.060455859600619055e-01,1.224016300216924924e-01,7.031925980612936389e-01
3.864970645792563886e+01,9.808373363054074812e-01,7.958114860809838431e-01,1.128172179281279330e+00,4.074878979282826608e-01,1.221605970243773015e-01,7.052442141164345646e-01
3.874755381604696680e+01,9.842750756820020097e-01,7.968332965764435283e-01,1.132732919128202509e+00,4.090074889711122208e-01,1.219065660859848521e-01,7.074479445782650977e-01
3.884540117416829474e+01,9.877584969076738108e-01,7.979709909662107137e-01,1.136968746150618603e+00,4.106159839361403496e-01,1.216607187925126954e-01,7.065143901320981579e-01
3.894324853228962269e+01,9.912692898506498818e-01,8.023355137774467183e-01,1.140874367658105681e+00,4.123209356253351165e-01,1.214424231286597294e-01,7.051233579104165816e-01
3.904109589041095774e+01,9.947893930326104917e-01,8.146153452850636301e-01,1.144447698942304248e+00,4.141250439503717518e-01,1.212678701977093487e-01,7.041729836388430641e-01
3.913894324853228568e+01,9.983020893162670717e-01,8.263796210668148401e-01,1.147690048206795099e+00,4.160260622884756065e-01,1.211489998265744827e-01,7.037147250274181642e-01
3.923679060665361362e+01,1.001793085156506891e+00,8.375100389685327107e-01,1.150606267444896913e+00,4.180172773864446745e-01,1.210928333150671915e-01,7.037952223638346272e-01
3.933463796477494867e+01,1.005251471746995140e+00,8.479052149313609510e-01,1.153204881251251868e+00,4.200883257901470991e-01,1.211012685505494513e-01,7.044530364725244409e-01
3.943248532289628372e+01,1.008670470096724170e+00,8.574829225540959721e-01,1.155498198489576023e+00,4.222260891520474013e-01,1.211713255869614064e-01,7.057150305030622794e-01
3.953033268101761166e+01,1.012047880521873555e+00,8.661810650205541418e-01,1.157502405797354861e+00,4.244154833202321564e-01,1.213424259056052473e-01,7.075927418004538394e-01
3.962818003913893961e+01,1.015386188654522126e+00,8.739575028681887403e-01,1.159237638811455584e+00,4.266400724534405997e-01,1.222155287705196519e-01,7.100792078398037166e-01
3.972602739726027465e+01,1.018692320003488971e+00,8.807889861215112415e-01,1.160728026429139081e+00,4.288825437524440010e-01,1.228427321449996612e-01,7.131467740929825494e-01
3.982387475538160260e+01,1.021977075935986523e+00,8.823898262752829513e-01,1.162001703100381533e+00,4.311251348753229462e-01,1.232017668770641616e-01,7.167463839723641206e-01
3.992172211350293054e+01,1.025254317539383120e+00,8.839738206205213222e-01,1.163090780842865879e+00,4.333501060056142995e-01,1.232853556292555636e-01,7.208087082212043528e-01
4.001956947162425848e+01,1.028539983732792429e+00,8.860760425065339341e-01,1.164031263639536906e+00,4.355403039628336082e-01,1.231053576800484189e-01,7.252472191586474271e-01
4.011741682974559353e+01,1.031851033479342927e+00,8.887399201876416965e-01,1.164862871188903970e+00,4.376797996002357860e-01,1.226956551760304270e-01,7.299629970104408727e-01
4.021526418786692858e+01,1.035204390608734704e+00,8.920015803992741299e-01,1.165628718270919073e+00,4.397545175664821504e-01,1.226551966408253869e-01,7.348507449008642167e-01
4.031311154598825652e+01,1.038615948734896488e+00,8.958888836434290015e-01,1.166374774621565580e+00,4.417527416228635984e-01,1.227777282292217137e-01,7.398052687785001691e-01
4.041095890410958447e+01,1.042099669933338690e+00,9.004208342842282553e-01,1.167149014916793792e+00,4.436653836432725706e-01,1.228610895691153032e-01,7.447276108240750148e-01
4.050880626223091951e+01,1.045666790924258738e+00,9.034096427101816484e-01,1.168000167679972945e+00,4.454859532414433554e-01,1.229045937881139972e-01,7.487870888292890159e-01
4.060665362035224746e+01,1.049325139475686175e+00,9.028930948821132230e-01,1.168975994576804123e+00,4.472102466940441334e-01,1.229097094160756382e-01,7.498670727702722028e-01
4.070450097847357540e+01,1.053078563931553635e+00,9.018353384410701112e-01,1.173328088972472427e+00,4.488358633040827605e-01,1.228795781393894754e-01,7.507385828906879555e-01
4.080234833659490334e+01,1.056926489416526893e+00,9.003045487774898881e-01,1.179454343756439094e+00,4.503617201396750147e-01,1.228186070641674732e-01,7.514092551973173828e-01
4.090019569471623839e+01,1.060863631452325873e+00,8.983690866210839454e-01,1.185704102683143413e+00,4.517877409676584466e-01,1.227322629664772402e-01,7.518918674690197035e-01
4.099804305283757344e+01,1.064879914809967687e+00,8.960967583199471731e-01,1.192041042112125915e+00,4.531148318069933012e-01,1.226271250950695529e-01,7.522041262536252049e-01
4.109589041095890138e+01,1.068960654271798871e+00,8.935542493022718968e-01,1.198423296978462504e+00,4.543451458613059768e-01,1.233453212408275462e-01,7.523682775245923438e-01
4.119373776908022933e+01,1.073087047022770912e+00,8.908067271066522075e-01,1.204805463290699041e+00,4.554825314040296114e-01,1.252525055281813182e-01,7.524105143737260804e-01
4.129158512720156438e+01,1.077236999427620967e+00,8.879175991620029684e-01,1.211141132621812666e+00,4.565329929267577524e-01,1.274890070713551871e-01,7.523601407162190391e-01
4.138943248532289942e+01,1.081386265722776407e+00,8.849483986626017762e-01,1.217385688634945007e+00,4.575049972846585433e-01,1.299950639893493742e-01,7.522484471170048925e-01
4.148727984344422737e+01,1.085509821400805652e+00,8.819587605994203550e-01,1.223499039512484732e+00,4.584095096046152951e-01,1.327056720588215832e-01,7.521072703426772144e-01
4.158512720156555531e+01,1.089583343859433118e+00,8.790064408058436696e-01,1.229447957099462752e+00,4.592597186988654490e-01,1.355539132888179954e-01,7.519672459842918766e-01
4.168297455968688325e+01,1.093584642155934983e+00,8.761473255553302586e-01,1.235207747839938808e+00,4.600704819154612935e-01,1.384727706236585643e-01,7.518558226224141272e-01
4.178082191780821830e+01,1.097494876586511792e+00,8.734353796053018204e-01,1.240763081799290957e+00,4.608575707560588208e-01,1.413958081217512042e-01,7.517951791370028891e-01
4.187866927592954625e+01,1.101299438517278739e+00,8.709224880004554636e-01,1.246107931782389100e+00,4.616368284925843612e-01,1.442572290449144201e-01,7.518002591115952038e-01
4.197651663405087419e+01,1.104988413377650192e+00,8.686581619577470326e-01,1.251244697220580626e+00,4.624233617459140300e-01,1.469918204098124848e-01,7.518771869536184926e-01
4.207436399217220924e+01,1.108556611275082648e+00,8.666891010122035333e-01,1.256182682937558637e+00,4.632308819572623082e-01,1.495352125369339424e-01,7.520223369532221813e-01
4.217221135029354429e+01,1.112003206425956181e+00,8.650586300049015742e-01,1.260936156879207015e+00,4.640712909494976168e-01,1.518247688997060585e-01,7.522222728179102091e-01
4.227005870841487223e+01,1.115331068953582472e+00,8.638060565343113062e-01,1.265522221419900673e+00,4.649545683996290646e-01,1.538012965147737277e-01,7.524546597439091267e-01
4.236790606653620017e+01,1.118545896901363301e+00,8.629660170048770729e-01,1.269958708170614958e+00,4.658889712326436117e-01,1.554116363224448960e-01,7.526900923203040383e-01
4.246575342465753522e+01,1.121655263549226955e+00,8.625678918269306106e-01,1.274262260083796061e+00,4.668815022289776739e-01,1.566120555848956597e-01,7.528946160819639521e-01
4.256360078277886316e+01,1.124667688536125754e+00,8.626353680268055157e-01,1.278446711357620780e+00,4.679385566181954448e-01,1.573722191292678263e-01,7.530325925709867585e-01
4.266144814090019111e+01,1.127591824312692115e+00,8.631862084020575088e-01,1.282521826341713078e+00,4.690666203715324056e-01,1.576793662089420733e-01,7.530695036903957140e-01
4.275929549902151905e+01,1.130435824922817245e+00,8.642322520803175090e-01,1.286492419763927808e+00,4.702728788646760583e-01,1.575421741704452483e-01,7.529743256145986496e-01
4.285714285714285410e+01,1.133206934575371916e+00,8.657796277617235692e-01,1.290357853993513437e+00,4.715656016447293264e-01,1.569936659723658867e-01,7.527212132441957193e-01
4.295499021526418915e+01,1.135911301762029257e+00,8.678291171443884844e-01,1.294111893225392773e+00,4.729541960487981811e-01,1.560924417534240993e-01,7.522903895130788055e-01
4.305283757338551709e+01,1.138553994274113634e+00,8.703765722436225261e-01,1.297742886078540714e+00,4.744488650020862730e-01,1.549215213130036295e-01,7.516682881906926461e-01
4.315068493150684503e+01,1.141139165205008910e+00,8.734132750589866934e-01,1.301234243377157762e+00,4.760598583666413863e-01,1.535842211853454820e-01,7.508471190230151526e-01
4.324853228962818008e+01,1.143670303379920261e+00,8.769261358482982605e-01,1.304565173659523403e+00,4.777963702064595419e-01,1.521968070948080398e-01,7.498240906209745482e-01
4.334637964774950802e+01,1.146150495940505332e+00,8.808976565358530575e-01,1.307711633314273536e+00,4.796652040558407326e-01,1.508781909931451448e-01,7.486005371880465331e-01
4.344422700587083597e+01,1.148582636565422588e+00,8.853056332183271149e-01,1.310647440762464644e+00,4.816693985546868784e-01,1.497376499996365962e-01,7.471811605382714383e-01
4.354207436399216391e+01,1.150969528642002526e+00,8.901226279740529490e-01,1.313345495791329753e+00,4.838070613823911570e-01,1.488622877498039787e-01,7.455735353744629146e-01
4.363992172211349896e+01,1.153313855619489292e+00,8.953152958593501021e-01,1.315779038028631831e+00,4.860706750522194031e-01,1.483064682446155191e-01,7.437879499068248412e-01
4.373776908023483401e+01,1.155618016800886272e+00,9.008436994414757981e-01,1.317922875033145091e+00,4.884470880758934319e-01,1.508213262186236803e-01,7.418375786036045527e-01
4.383561643835616195e+01,1.157883851783411799e+00,9.066607735519695010e-01,1.319754512607390406e+00,4.909182823155212594e-01,1.537269381378789379e-01,7.417918270407453107e-01
4.393346379647748989e+01,1.160112296900035478e+00,9.127121122955056398e-01,1.321255128712619520e+00,4.934628397860743587e-01,1.568106173668946668e-01,7.440623961159965605e-01
4.403131115459882494e+01,1.162303029517433917e+00,9.189362359732266006e-01,1.322410347340586378e+00,4.960578765376825183e-01,1.600695488679952927e-01,7.463264358700534284e-01
4.412915851272015999e+01,1.164454159247602316e+00,9.252654569731696421e-01,1.323210787992515902e+00,4.986811232914222236e-01,1.635003895129719387e-01,7.485812969302086950e-01
4.422700587084148793e+01,1.166562018679738966e+00,9.316274030105914372e-01,1.323652387139197195e+00,5.013128347958013542e-01,1.671006157248906276e-01,7.508244272521317209e-01
4.432485322896281588e+01,1.168621091190660488e+00,9.379471788005780963e-01,1.323736506992435169e+00,5.039372837514376480e-01,1.708697238320153466e-01,7.530534858322933678e-01
4.442270058708414382e+01,1.170624092243078618e+00,9.441500623672848258e-01,1.323469861391081803e+00,5.065436998723493733e-01,1.748101376711984623e-01,7.569872491279501237e-01
4.452054794520547887e+01,1.172562197121431060e+00,9.501645519876411594e-01,1.322864296965874820e+00,5.091266138910263139e-01,1.788466504873656437e-01,7.623631197087350486e-01
4.461839530332680681e+01,1.174425386865945997e+00,9.559255180711796474e-01,1.321936469724637409e+00,5.116856425030420485e-01,1.801794121892056066e-01,7.676461859414966948e-01
4.471624266144813475e+01,1.176202869696439501e+00,9.613771837334313952e-01,1.320707453761730932e+00,5.142248029340658055e-01,1.814715819657686524e-01,7.728127784409247747e-01
4.481409001956946980e+01,1.177883530589415972e+00,9.664756664907965256e-01,1.319202311727075028e+00,5.167514819750047561e-01,1.827179483140271010e-01,7.778414812021681168e-01
4.491193737769080485e+01,1.179456367606720679e+00,9.711908619999789494e-01,1.317449648018334640e+00,5.192752094100243632e-01,1.839193143522735163e-01,7.827135190031564438e-01
4.500978473581213279e+01,1.180910887939222720e+00,9.755075311169836283e-01,1.315481157125183653e+00,5.218063995545130229e-01,1.850825176697292462e-01,7.874132183814953612e-01
4.510763209393346074e+01,1.182237454936079235e+00,9.794255486206027150e-01,1.315922543653903931e+00,5.243552220964735611e-01,1.862202736095995570e-01,7.919285188691314037e-01
4.520547945205478868e+01,1.183427594169187635e+00,9.829593671829850443e-01,1.317854253474248116e+00,5.269307387593559211e-01,1.873508620799529401e-01,7.962515014658587686e-01
4.530332681017612373e+01,1.184474277128143127e+00,9.861368265057444127e-01,1.319258821773493739e+00,5.295403938678198141e-01,1.884976571155926595e-01,8.003788929908136618e-01
4.540117416829745167e+01,1.185372202923031137e+00,9.889974836483175213e-01,1.320078384850182696e+00,5.321898809740981395e-01,1.896884741756504067e-01,8.043124988768669548e-01
4.549902152641877962e+01,1.186118091583780787e+00,9.915906530347562420e-01,1.320265893006863145e+00,5.348833384739446473e-01,1.909546956705021337e-01,8.080595141854383101e-01
4.559686888454011466e+01,1.186710989708073427e+00,9.939733274744808611e-01,1.319787368453277487e+00,5.376237722048271550e-01,1.923301439272914193e-01,8.116326641882459780e-01
4.569471624266144971e+01,1.187152574167364971e+00,9.962081138157358184e-01,1.318623198366920102e+00,5.404135761734799592e-01,1.938497087581662892e-01,8.150501326416655923e-01
4.579256360078277766e+01,1.187447426336625478e+00,9.983612694064416537e-01,1.316768427152315235e+00,5.432550279051151509e-01,1.955477971445481744e-01,8.183352481081757057e-01
4.589041095890410560e+01,1.187603241061512049e+00,1.000500878259664050e+00,1.314232137726223826e+00,5.461506657808117282e-01,1.974567363843423851e-01,8.215159156459417300e-01
4.598825831702544065e+01,1.187630933056998961e+00,1.002695166081754907e+00,1.311036110570928059e+00,5.491034987727663186e-01,1.996053057011572540e-01,8.246238011613564733e-01
4.608610567514676859e+01,1.187544608671208923e+00,1.005010925597106697e+00,1.307213002146655256e+00,5.521170404026942702e-01,2.020175764146078801e-01,8.276932962415471939e-01
4.618395303326809653e+01,1.187361381434682395e+00,1.007512009900605410e+00,1.302804286804915002e+00,5.551951891771637060e-01,2.047122019150710015e-01,8.307603097234673717e-01
4.628180039138942448e+01,1.187101023091018615e+00,1.010257852114495147e+00,1.297858167849795352e+00,5.583419939438025725e-01,2.077022253220474901e-01,8.338609464083597267e-01
4.637964774951075952e+01,1.186785455317541871e+00,1.013301983413517737e+00,1.292427600925597941e+00,5.615613462951088986e-01,2.109953849455698804e-01,8.370301418296060003e-01
4.647749510763209457e+01,1.186438099238824595e+00,1.016690546482261981e+00,1.286568504856732575e+00,5.648566376334440697e-01,2.145948184503206901e-01,8.403003244145932360e-01
4.657534246575342252e+01,1.186083109372685129e+00,1.020460834541090822e+00,1.284978613573320994e+00,5.682304104304085612e-01,2.185000138118509405e-01,8.437001731316147168e-01
4.667318982387475046e+01,1.185744526118363895e+00,1.024639922764326139e+00,1.284768418042178784e+00,5.716840251199751810e-01,2.227078367138054793e-01,8.472535306810397016e-01
4.677103718199608551e+01,1.185445387124580474e+00,1.029243493390000097e+00,1.286270683343282872e+00,5.752173579854191754e-01,2.272134775164784959e-01,8.509785206292441728e-01
4.686888454011742056e+01,1.185206843571626978e+00,1.034274981251197767e+00,1.288171848631771033e+00,5.788285420126010328e-01,2.320111965670302312e-01,8.548869028411695270e-01
4.696673189823874850e+01,1.185047332636034234e+00,1.039725175939803181e+00,1.290169922080904197e+00,5.825137617138659296e-01,2.370947919986536867e-01,8.589836864199358324e-01
4.706457925636007644e+01,1.184981861381013690e+00,1.045572404823952750e+00,1.292277273364486501e+00,5.862671135072997641e-01,2.424577583447072582e-01,8.632670043803568616e-01
4.716242661448140439e+01,1.185021458486042345e+00,1.051783385206747079e+00,1.294504521656019591e+00,5.900805441305013721e-01,2.480931402377747341e-01,8.677282406503642465e-01
4.726027397260273943e+01,1.185172846700484062e+00,1.058314775932998719e+00,1.296859949288679870e+00,5.939438793736958599e-01,2.539931105566163305e-01,8.723523886586506126e-01
4.735812133072406738e+01,1.185438378982157426e+00,1.064278252610830533e+00,1.299348975282639707e+00,5.978449528380587186e-01,2.601483176170182321e-01,8.771186122768248605e-01
4.745596868884539532e+01,1.185816264025102207e+00,1.058343872832286037e+00,1.301973708569011734e+00,6.017698386605608851e-01,2.665470545798896973e-01,8.820009742961611998e-01
4.755381604696673037e+01,1.186301082588309797e+00,1.052858502227609350e+00,1.304732595098705650e+00,6.057031833035336765e-01,2.731743101984865918e-01,8.869692945532900996e-01
4.765166340508806542e+01,1.186884566546226427e+00,1.047879502345603120e+00,1.307620167875047201e+00,6.096286208558552300e-01,2.800107670905986890e-01,8.919900986742551607e-01
4.774951076320939336e+01,1.187556581321080884e+00,1.043454796927849593e+00,1.310626905610524640e+00,6.135292461735192271e-01,2.870318245727508932e-01,8.970276186425997222e-01
4.784735812133072130e+01,1.188306224035347469e+00,1.039621937960867770e+00,1.313739205203774629e+00,6.173881134703218532e-01,2.942067387614750729e-01,9.020448077521707742e-01
4.794520547945204925e+01,1.189122929579800481e+00,1.036407670845374662e+00,1.316939475930532177e+00,6.211887271406955069e-01,3.014979920774034650e-01,9.070043350224030743e-01
4.804305283757338429e+01,1.189997469469472158e+00,1.033828037143101009e+00,1.320206368595534752e+00,6.249154977401147892e-01,3.088610240351356007e-01,9.075132244089604283e-01
4.814090019569471224e+01,1.190922736648797331e+00,1.031888991850140380e+00,1.323515159332659508e+00,6.285541481175266343e-01,3.162444693932963125e-01,9.070141694069234761e-01
4.823874755381604018e+01,1.191894233297778438e+00,1.030587443593591113e+00,1.326838312748413573e+00,6.320920694500647974e-01,3.227567382302484189e-01,9.061494050110064924e-01
4.833659491193737523e+01,1.192910215095200677e+00,1.029912567402249124e+00,1.330146249496372723e+00,6.355186397171198598e-01,3.264484230671901299e-01,9.049240893370649186e-01
4.843444227005871028e+01,1.193971488704734574e+00,1.029847207851401825e+00,1.333408335853753623e+00,6.388255233539088529e-01,3.301246680723953775e-01,9.033512196353346013e-01
4.853228962818003822e+01,1.195080902558206981e+00,1.030369196308730917e+00,1.336594094892429085e+00,6.420069675429564970e-01,3.337791758907386330e-01,9.014507777069186156e-01
4.863013698630136616e+01,1.196242607601580410e+00,1.031452449641133251e+00,1.339674609677651951e+00,6.450600979113610967e-01,3.374056404550757615e-01,8.992486363888109180e-01
4.872798434442270121e+01,1.197461189342901466e+00,1.033067787381927394e+00,1.342624050827146975e+00,6.479851976670045755e-01,3.409976459701649643e-01,8.967753739650882183e-01
4.882583170254402916e+01,1.198740782460272047e+00,1.035183480554149993e+00,1.345421219627677356e+00,6.507859352035578748e-01,3.445486529997802139e-01,8.940651272445079289e-01
4.892367906066535710e+01,1.200084274159511022e+00,1.037765607601909279e+00,1.348050963040475336e+00,6.534694922537770401e-01,3.480520746554841560e-01,8.911545829030850241e-01
4.902152641878668504e+01,1.201492684462464489e+00,1.040778326280040966e+00,1.350505299310968299e+00,6.560465424252888145e-01,3.515014369398093974e-01,8.880821686813571425e-01
4.911937377690802009e+01,1.202964784254045627e+00,1.044184169566501952e+00,1.352784102016191925e+00,6.585310397187813525e-01,3.548906101673022784e-01,8.848874681233909190e-01
4.921722113502935514e+01,1.204496979488196118e+00,1.043078222991778325e+00,1.354895230396301775e+00,6.609397960107570302e-01,3.582140937618678578e-01,8.816108494064842649e-01
4.931506849315068308e+01,1.206083456656874997e+00,1.036988624195071651e+00,1.356854060618851943e+00,6.632918506071157072e-01,3.614673345466039578e-01,8.782932726473803298e-01
4.941291585127201103e+01,1.207716554211593296e+00,1.031045200224402381e+00,1.358682453474633345e+00,6.656076587299712966e-01,3.646470583178170743e-01,8.749762212051616084e-01
4.951076320939334607e+01,1.209387300317754654e+00,1.025252536199421360e+00,1.360407270598241514e+00,6.679081459052939040e-01,3.677515952686656320e-01,8.738087282604022343e-01
4.960861056751467402e+01,1.211086041828068893e+00,1.019614382787008555e+00,1.362058605547302514e+00,6.702136908637039703e-01,3.707811810738154690e-01,8.747140708453696734e-01
4.970645792563600196e+01,1.212803084661448150e+00,1.014134411168240657e+00,1.363667916240235867e+00,6.725431112311804904e-01,3.737382168379015379e-01,8.755449004125722690e-01
4.980430528375732990e+01,1.214529272566105211e+00,1.008816917410601199e+00,1.365266229832555522e+00,6.749127336007172406e-01,3.766274726285111507e-01,8.763031738886868371e-01
4.990215264187866495e+01,1.216256448317784455e+00,1.003667392796713465e+00,1.366882548627631255e+00,6.773356299814754511e-01,3.794562211457648271e-01,8.776797568841053776e-01
5.000000000000000000e+01,1.217977765405557689e+00,9.986928965334097574e-01,1.368542530752029585e+00,6.798210922435244941e-01,3.822342904747605408e-01,8.838572061510067135e-01
